#Table1
u,g,r,i,z,class,z1,zerr
19.51263,18.16778,17.48724,17.08532,16.81894,GALAXY,0.09966995,1.108962E-05
19.03009,18.40809,18.31355,17.77668,17.99862,GALAXY,0.08188514,6.475748E-06
19.50638,18.52869,18.084,17.99839,17.90991,STAR,-0.0001774308,1.243425E-05
18.91281,17.56367,17.01771,16.77514,16.65687,STAR,-0.0006927027,1.175089E-05
16.62485,15.37524,15.36972,15.40195,15.43772,STAR,-0.001261457,7.329984E-06
19.46369,17.71762,16.86363,16.46208,16.17274,GALAXY,0.07162502,1.721173E-05
19.00281,18.07117,17.77436,17.63263,17.57935,STAR,-0.0005735989,1.26748E-05
17.9367,17.01679,16.68634,16.5463,16.5169,STAR,-0.0001693763,1.08884E-05
19.03342,17.70023,17.07712,16.69221,16.46772,GALAXY,0.08454683,7.775612E-06
18.67352,18.913,19.4186,19.82899,20.39865,STAR,-5.007502E-05,4.908714E-05
19.17464,17.85372,17.1557,16.78124,16.45476,GALAXY,0.04797494,1.205851E-05
18.38849,18.20278,18.50534,18.74786,18.93315,STAR,-0.0001820285,2.478971E-05
18.25788,17.02907,16.3586,15.93935,15.71108,GALAXY,0.08486697,7.446512E-06
19.48105,18.21799,17.80781,17.55791,17.52072,GALAXY,0.0527325,1.280195E-05
19.22146,17.48035,16.68383,16.31624,16.0363,GALAXY,0.05783318,1.719286E-05
18.72685,16.82274,15.90148,15.49473,15.13967,GALAXY,0.07788725,1.374252E-05
18.46617,16.62127,15.77648,15.38399,15.08663,GALAXY,0.05370421,1.044626E-05
19.18181,17.04617,15.85009,15.40204,15.04378,GALAXY,0.1575673,3.162901E-05
17.54089,16.21092,15.69186,15.49336,15.40449,STAR,-0.0002344059,8.698038E-06
19.50161,19.35421,19.31838,19.12103,19.03538,QSO,1.603861,0.0004212733
15.12278,13.00672,12.55352,13.95911,13.6868,STAR,-1.099613E-05,9.846713E-06
17.82012,15.93845,15.10176,14.69763,14.43892,GALAXY,0.04250491,3.494621E-05
18.79526,17.72773,17.38821,17.22932,17.19078,STAR,5.314204E-05,1.486138E-05
18.51491,16.61553,15.73563,15.33555,14.99613,GALAXY,0.04227566,1.384005E-05
18.98554,17.98387,17.64272,17.50062,17.43953,STAR,-0.001378112,1.170928E-05
19.54186,18.26003,17.42892,16.98113,16.68697,GALAXY,0.1273269,8.841335E-06
19.06482,17.82531,17.32298,17.02227,16.78551,GALAXY,0.04107555,5.832457E-06
19.14281,17.77872,17.16471,17.27425,16.8133,STAR,-9.196618E-06,1.077747E-05
19.45598,17.91255,17.08286,16.61424,16.30745,GALAXY,0.123856,1.090714E-05
18.39872,17.5095,17.23599,17.11927,17.10951,STAR,-0.0001548252,1.603416E-05
18.63634,17.41575,17.02272,16.77699,16.65443,GALAXY,0.05038638,7.931784E-06
18.72067,17.82698,17.6003,17.5101,17.51737,STAR,-0.0002393492,1.230592E-05
19.36558,18.45973,18.14116,18.02114,18.00563,STAR,-0.0004895582,4.167043E-05
19.55844,17.56428,16.4432,15.96885,15.56787,GALAXY,0.1259795,1.473021E-05
18.44285,17.47629,17.19082,16.9532,16.85873,GALAXY,0.05319049,6.946097E-06
15.50487,13.22509,12.63832,14.19389,13.65776,STAR,0.0003825666,1.272571E-05
19.47746,18.31167,17.7214,17.37763,17.1632,GALAXY,0.136234,1.269184E-05
16.22237,15.02593,14.88923,14.90419,14.91909,STAR,-9.184586E-05,6.207978E-06
18.10293,16.71806,16.06943,15.69682,15.45789,GALAXY,0.08790515,2.118223E-05
19.02612,17.81179,17.23514,16.83336,16.63898,GALAXY,0.08931519,5.258778E-06
18.27466,16.76154,16.11012,15.82362,15.69264,STAR,-0.0008364707,1.196497E-05
18.92171,18.00822,17.72618,17.63802,17.61695,STAR,-0.0005683454,1.213388E-05
18.5384,17.55828,17.25923,17.13646,17.11958,STAR,-0.0002910598,1.005513E-05
17.16039,15.68241,14.961,14.56818,14.28377,GALAXY,0.03327624,1.566839E-05
18.67571,17.59177,17.14008,16.94196,16.8482,STAR,-0.0009411464,1.061074E-05
19.52742,17.30031,16.33181,15.87685,15.631,GALAXY,0.1639928,4.8396E-05
18.78566,18.76476,18.69468,18.35398,18.39857,QSO,1.769799,0.0001678615
19.40668,16.45968,14.79859,13.79438,13.55111,STAR,-0.0001738999,1.110229E-05
17.84705,16.04913,15.13697,14.61218,14.24468,GALAXY,0.06553443,2.001587E-05
19.20044,18.17596,17.72463,17.48974,17.34683,GALAXY,0.04350162,1.182121E-05
18.99095,17.5701,16.92949,16.57838,16.29368,GALAXY,0.04125096,1.036998E-05
18.23658,16.64797,15.91769,15.56078,15.28628,GALAXY,0.04251496,1.465884E-05
18.93413,17.53921,17.02634,16.84863,16.77785,STAR,-0.0002549251,7.915048E-06
19.02412,17.11699,16.18891,15.68541,15.30734,GALAXY,0.04810371,1.35714E-05
19.36155,19.09361,19.12392,18.91706,19.06258,QSO,1.629312,0.0006429465
18.23877,17.9,18.22758,18.4526,18.69175,STAR,-0.0006612625,1.191182E-05
17.11929,16.70393,16.32686,15.79093,15.70208,QSO,0.07240462,1.847402E-05
19.24257,18.0704,17.63438,17.34097,17.18804,GALAXY,0.09677017,6.903831E-06
19.10058,19.00434,18.89584,18.72886,18.52785,QSO,2.006687,0.000376087
18.56847,17.42975,17.4997,17.57964,17.63944,STAR,0.0004519154,1.236373E-05
19.56725,17.60039,16.72087,16.31277,15.983,GALAXY,0.04976342,1.930133E-05
19.11877,17.21976,16.26821,15.83281,15.47721,GALAXY,0.0904849,1.667385E-05
17.4623,16.45548,16.2683,16.20701,16.21232,STAR,-0.0006698634,9.008926E-06
19.2174,19.13154,18.98452,19.09001,19.14291,QSO,1.002295,0.0004279117
19.14715,18.10867,17.43832,17.20298,17.10122,STAR,4.341204E-05,1.005419E-05
19.54785,17.98561,17.12658,16.70209,16.39895,GALAXY,0.0977276,1.408697E-05
18.70445,17.53621,16.87323,16.46175,16.1995,GALAXY,0.07159996,9.182684E-06
19.05351,17.87663,17.40156,17.02748,16.82964,GALAXY,0.05882578,6.542735E-06
18.8963,17.68648,17.11775,16.75503,16.58863,GALAXY,0.06638705,1.316362E-05
19.42971,17.27245,16.23617,15.78907,15.43452,GALAXY,0.08908179,2.300419E-05
18.64646,16.62368,15.68762,15.23945,14.90962,GALAXY,0.08066438,1.537547E-05
19.58345,18.11944,17.26395,16.83291,16.51592,GALAXY,0.08601101,1.478842E-05
19.50275,17.42923,16.29385,15.8238,15.45396,GALAXY,0.1428007,1.913649E-05
18.85257,17.75811,17.50356,17.30964,17.20733,GALAXY,0.04409285,4.825094E-06
18.41472,16.52324,15.67871,15.31416,14.98712,GALAXY,0.04753046,1.793939E-05
18.45324,17.24438,16.81396,16.54312,16.34655,GALAXY,0.05069242,9.80147E-06
19.00833,17.92213,17.48283,17.22827,17.005,GALAXY,0.03556905,6.466479E-06
19.28477,17.59098,16.65256,16.20503,15.82875,GALAXY,0.1158796,1.66323E-05
18.40142,16.84082,16.05466,15.65215,15.345,GALAXY,0.04397627,1.447347E-05
18.34924,17.10044,16.54261,16.26089,16.01895,GALAXY,0.03078384,8.15257E-06
18.95675,17.84119,17.48518,17.28082,17.11389,GALAXY,0.04324447,7.051119E-06
19.56144,17.76915,17.09659,17.06731,16.78452,STAR,-9.352401E-05,7.710531E-06
18.49258,18.20231,18.31991,18.20322,18.34126,QSO,0.622827,8.987931E-05
19.32241,18.22867,17.7726,17.49873,17.31565,GALAXY,0.04479067,1.024762E-05
18.92401,17.85819,17.37408,17.06103,16.86764,GALAXY,0.04583213,7.152198E-06
19.41615,17.47489,16.53003,16.10226,15.73684,GALAXY,0.06946597,2.177705E-05
17.9094,16.7241,16.17965,15.85458,15.61069,GALAXY,0.03144303,1.003809E-05
19.00016,17.73215,16.97995,16.51063,16.22281,GALAXY,0.1173337,7.834943E-06
17.56995,16.45897,16.08529,15.96873,15.9512,STAR,0.0001565181,8.15505E-06
18.79024,17.25063,16.55791,16.17475,15.90296,GALAXY,0.04527757,1.506446E-05
18.70023,16.94479,16.14242,15.75371,15.46902,GALAXY,0.04959862,1.455662E-05
18.59785,17.70007,17.41108,17.29276,17.26206,STAR,-0.0002372962,8.667093E-06
18.99413,17.84571,17.26577,16.95076,16.74161,GALAXY,0.042493,8.739022E-06
19.26476,17.85804,17.1272,16.72184,16.50805,GALAXY,0.07332643,1.01353E-05
19.42785,18.10196,17.56395,17.33204,17.16488,GALAXY,0.04289685,2.141093E-05
18.47588,16.63062,15.76695,15.34854,15.01815,GALAXY,0.04259289,1.194211E-05
18.96093,16.80423,16.00434,15.72216,15.60758,STAR,-8.54009E-05,7.967036E-06
18.2693,17.35672,17.19927,16.92334,16.904,GALAXY,0.06498639,5.804384E-06
18.70874,17.13881,16.42047,16.52466,16.02292,STAR,-0.0001303544,9.028239E-06
18.77853,17.78565,17.42808,17.24534,17.20089,STAR,-0.0005458897,1.4926E-05
16.84396,16.05033,15.76534,15.63026,15.47782,GALAXY,0.02514341,7.438614E-06
18.24935,17.31302,16.92665,16.71304,16.57559,GALAXY,0.02477773,5.176153E-06
18.5885,17.63788,17.27586,17.01913,16.9084,GALAXY,0.05243636,7.091064E-06
19.59672,17.76784,16.93726,16.55923,16.28667,GALAXY,0.0573725,1.419524E-05
17.6868,16.67386,16.17302,16.01313,15.94355,STAR,-0.0009740589,1.068013E-05
19.4907,17.65845,16.83226,16.43693,16.14014,GALAXY,0.0315702,2.222648E-05
17.8835,16.11445,15.20032,14.72898,14.36033,GALAXY,0.02455292,1.136538E-05
19.10941,18.08098,17.64803,17.47797,17.4626,GALAXY,0.02428673,1.851544E-05
19.03783,18.64706,18.50684,18.314,18.35018,QSO,1.675256,0.0005444652
18.826,18.61805,18.54226,18.44945,18.4307,QSO,0.481282,0.0001212473
19.01219,18.98495,19.25226,19.41093,19.92098,STAR,-0.0003738183,0.0001243042
18.63505,17.3588,16.85756,16.56556,16.41618,GALAXY,0.06594189,8.276366E-06
19.582,18.25035,17.47946,17.01559,16.70028,GALAXY,0.08831532,9.751473E-06
19.16216,17.80784,17.2205,16.97603,16.8678,STAR,-0.0001955067,9.679897E-06
18.71013,17.46044,16.93996,16.52475,16.38844,GALAXY,0.09896521,5.626629E-06
18.21111,16.64126,15.88333,15.46728,15.13333,GALAXY,0.03121938,1.488384E-05
19.20509,18.8399,18.39417,18.34578,18.26865,QSO,1.040164,0.0003975168
18.91481,17.12753,16.25932,15.84848,15.53028,GALAXY,0.09742797,2.245582E-05
18.24949,17.36562,17.10652,16.99801,16.96836,STAR,-0.0004900147,1.811654E-05
18.52992,17.24847,16.74819,16.55183,16.49948,STAR,0.0001836328,7.723506E-06
16.25159,12.66202,11.93282,11.79552,14.14089,STAR,-4.29979E-05,8.494515E-06
18.99357,17.0166,16.12901,15.60158,15.21241,GALAXY,0.05254178,7.944638E-06
19.04833,17.06823,16.09544,15.65412,15.31628,GALAXY,0.09825496,2.201687E-05
19.0393,17.07226,16.09111,15.67561,15.3334,GALAXY,0.09494949,1.998206E-05
19.50251,18.84278,18.63818,18.48945,18.3018,QSO,0.7384673,0.0002646593
19.39695,17.41844,16.40703,15.93719,15.5375,GALAXY,0.08902062,2.344308E-05
19.44695,18.51188,18.1676,18.02147,18.04804,STAR,-0.00031683,1.661088E-05
19.11786,17.66973,16.8453,16.39468,16.03773,GALAXY,0.1161166,1.60228E-05
19.56434,18.13343,17.28953,16.84598,16.56421,GALAXY,0.08991997,1.18414E-05
19.42515,17.53691,16.52449,16.07158,15.70804,GALAXY,0.1171621,2.143619E-05
18.67931,16.82461,16.06629,15.76157,15.58663,STAR,0.0001501713,8.32609E-06
16.72208,15.75209,15.50539,15.4249,15.41606,STAR,-0.000802675,1.047626E-05
19.2508,17.32468,16.42093,15.98952,15.66029,GALAXY,0.06646086,2.453015E-05
18.34495,17.17632,16.72369,16.56407,16.47259,STAR,1.178914E-05,9.601706E-06
18.48574,18.22569,18.09412,17.84465,17.92371,QSO,1.51961,0.0002931946
19.33424,18.25578,17.77711,17.57195,17.42641,GALAXY,0.03780353,8.296017E-06
18.74059,16.79318,15.94579,15.55437,15.19537,GALAXY,0.04473795,1.699047E-05
15.36814,15.02699,11.74205,11.44015,11.63618,QSO,1.27229,0.0002561052
19.42789,18.28497,17.7384,17.52422,17.42214,STAR,-0.00125718,1.949533E-05
19.57946,18.3521,17.58465,17.17849,16.8921,GALAXY,0.1551589,1.147498E-05
17.92288,17.01729,16.72097,16.60467,16.57732,STAR,-0.0003230798,2.267527E-05
19.34018,19.1192,18.96456,18.8943,18.67856,QSO,2.033358,0.0003428802
17.00816,15.67562,15.02197,14.61373,14.34622,GALAXY,0.04128761,6.130044E-06
19.08973,17.26354,16.43353,16.04973,15.81386,STAR,0.0002066294,6.377751E-06
19.5689,18.90625,18.68367,18.5754,18.36434,QSO,2.290154,0.0003695911
19.57796,17.73483,16.8691,16.46634,16.2778,GALAXY,0.1168864,5.702705E-05
19.50491,17.7894,16.92087,16.49874,16.10869,GALAXY,0.08863373,1.829128E-05
19.5431,18.25988,17.61727,17.20319,16.95921,GALAXY,0.04513335,6.712285E-06
17.72942,16.69714,16.4168,16.32946,16.28311,STAR,-0.0003260853,6.735414E-06
18.79125,17.84071,17.54679,17.42682,17.35786,STAR,0.0003779603,2.029959E-05
17.87761,16.93703,16.67319,16.58252,16.58721,STAR,9.345952E-05,1.480165E-05
18.98118,17.27702,16.48136,16.03457,15.66244,GALAXY,0.0528675,7.941224E-06
18.79163,17.67253,17.1716,16.96478,16.87402,STAR,-0.0005100582,9.558244E-06
17.94594,17.82644,17.51486,17.39861,16.98333,QSO,0.283889,2.571961E-05
17.4959,16.53203,16.15014,15.99888,15.93752,STAR,-0.0004488217,8.960694E-06
18.62378,17.54038,17.58362,17.01654,16.89637,STAR,-0.0001095147,9.957858E-06
18.26727,17.14607,16.94008,16.8831,16.87059,STAR,-0.0008093031,1.13839E-05
17.55756,16.59841,16.29888,16.19041,16.15933,STAR,-0.0004013455,1.090747E-05
17.92806,16.75219,16.2774,16.02126,15.96995,GALAXY,0.03548639,1.748932E-05
18.84381,17.47484,16.8678,16.47891,16.28678,GALAXY,0.08713235,1.353909E-05
18.57191,17.62901,17.35876,17.12496,17.0321,GALAXY,0.03767585,5.144418E-06
18.97539,17.30419,16.69851,16.39251,16.26533,STAR,-5.665417E-05,7.937358E-06
19.09907,18.97629,18.9927,19.12111,19.02098,QSO,0.8619766,0.0002153391
18.4497,17.28942,16.83853,16.55314,16.39463,GALAXY,0.0523685,7.737739E-06
18.95068,17.74539,17.14835,16.79291,16.55807,GALAXY,0.08789586,1.423252E-05
18.1556,16.75558,16.21151,16.12193,15.75838,STAR,-0.000666893,1.306327E-05
17.47559,15.66786,14.73848,14.26084,13.93903,GALAXY,0.03468614,6.03206E-06
18.80893,18.75629,18.64379,18.12298,17.64349,STAR,-0.0001315779,2.230947E-05
18.71616,16.99013,16.16702,15.75949,15.48892,GALAXY,0.08583476,7.920052E-06
19.54533,17.52263,16.51364,16.09649,15.7442,GALAXY,0.1123892,1.88889E-05
15.23276,13.48261,12.82924,12.66966,13.55264,STAR,-0.0002702475,1.246416E-05
18.98215,18.06023,17.81831,17.70578,17.6814,STAR,-0.0006602157,1.361476E-05
18.3039,18.14198,18.05744,18.21844,18.08735,QSO,0.9036159,0.0002328609
18.28317,17.13304,16.84646,16.69152,16.59524,GALAXY,0.02004109,6.370163E-06
18.296,16.56624,15.78766,15.40059,15.10223,GALAXY,0.04157056,1.14052E-05
19.5882,17.78106,16.91121,16.51089,16.20104,GALAXY,0.07328954,1.518427E-05
19.51028,17.74271,16.72667,16.24936,15.89029,GALAXY,0.1413215,2.244751E-05
18.81235,18.35556,18.48182,18.6344,18.90566,STAR,6.632123E-05,5.879099E-05
18.8241,17.75741,17.34866,17.11302,16.91395,GALAXY,0.05120587,1.07469E-05
19.11932,19.10797,19.30019,19.47206,19.67312,QSO,2.198884,0.001105295
17.04993,15.64377,15.03821,15.1893,14.74312,STAR,4.162096E-05,8.258157E-06
18.25301,16.89357,16.24754,15.83173,15.52662,GALAXY,0.06839645,5.445893E-06
19.52924,17.88476,17.05457,16.597,16.31081,GALAXY,0.07353388,9.490298E-06
19.29895,19.02619,18.82685,18.84615,18.47705,QSO,0.2977506,2.993535E-05
16.34875,15.43756,15.08443,14.86143,14.96573,GALAXY,0.006969677,5.549761E-06
18.88568,17.66509,17.18805,16.86896,16.67576,GALAXY,0.03762625,5.389537E-06
19.4135,17.75509,17.17841,16.86945,16.61857,GALAXY,0.04262952,1.029133E-05
19.01151,17.91272,17.67012,17.50908,17.47442,STAR,-0.000383204,1.698699E-05
18.98515,16.94356,15.95127,15.51581,15.15231,GALAXY,0.09868637,2.296411E-05
19.25777,18.96629,18.80762,18.62031,18.80891,QSO,1.495318,0.0005580874
19.10746,18.03374,17.67028,17.51335,17.48741,STAR,-0.0008003835,1.700072E-05
18.22391,16.29655,15.43421,15.02429,14.73811,GALAXY,0.05767284,1.530228E-05
18.25829,17.5869,16.63897,16.49223,16.46083,STAR,7.755287E-05,1.035042E-05
19.04882,17.35702,16.5677,16.18787,15.90363,GALAXY,0.03151576,1.535335E-05
19.37077,17.33736,16.32343,15.86972,15.43103,GALAXY,0.0876008,2.132317E-05
19.49716,17.45864,16.39129,15.95112,15.65526,GALAXY,0.1250866,2.041391E-05
18.93283,17.81313,17.24122,16.89172,16.64407,GALAXY,0.04225571,8.529993E-06
19.33643,17.62362,16.6702,16.16137,15.80242,GALAXY,0.1380839,2.423446E-05
18.55674,17.30369,16.76436,16.53016,16.40824,STAR,-0.0001414412,1.244636E-05
18.62806,17.07609,16.41538,16.08532,15.80828,GALAXY,0.04795811,1.593276E-05
18.77546,17.4903,16.87842,16.51246,16.26832,GALAXY,0.0900066,9.061318E-06
18.59503,17.31685,16.8355,16.6821,16.62529,STAR,-0.0001122498,1.033813E-05
18.24623,16.94603,16.37332,16.06628,15.81262,GALAXY,0.05261835,1.443871E-05
19.44159,18.05584,17.48202,17.12571,16.88461,GALAXY,0.05276633,2.075765E-05
15.15596,13.57998,13.06171,14.68701,13.50664,STAR,4.796492E-05,1.50694E-05
17.96102,17.08686,16.73905,16.61268,16.57182,STAR,-0.0001400038,1.333205E-05
18.90537,17.22206,16.48941,16.13732,15.83238,GALAXY,0.03742679,1.913652E-05
19.3919,17.35431,16.37886,15.93038,15.57924,GALAXY,0.08862501,1.288492E-05
19.00265,17.53489,16.61917,16.17894,15.86932,GALAXY,0.1613206,1.050754E-05
18.99514,18.15719,17.83946,17.71662,17.64867,STAR,-0.0008770887,1.399865E-05
18.29191,18.16513,18.02818,18.04933,17.92814,QSO,0.9163703,0.0002111827
18.54162,16.89466,16.02892,15.61083,15.25381,GALAXY,0.08696167,2.7966E-05
19.37936,18.32094,17.86329,17.5549,17.42351,GALAXY,0.07162362,7.078755E-06
18.62948,17.4604,16.90943,16.68175,16.55702,STAR,-2.918458E-05,1.025607E-05
19.40813,19.4649,19.44598,19.20528,19.18065,QSO,1.796903,0.00043711
18.36192,18.06255,17.97187,17.768,17.79924,QSO,1.579188,0.0002955883
17.75728,16.74172,16.19163,15.71554,15.55501,GALAXY,0.1137749,5.515212E-06
19.15932,17.98552,17.93631,17.95681,18.05235,STAR,-0.0007484966,2.515964E-05
19.53104,18.19725,17.67868,17.34671,17.06723,GALAXY,0.07111286,1.194169E-05
18.72456,17.74762,17.76456,17.70498,17.20815,STAR,-0.0008270953,2.793053E-05
19.30445,18.14078,17.77462,17.67075,17.63651,STAR,-0.0005989664,1.179363E-05
18.95145,17.57361,16.73466,16.28994,16.00373,GALAXY,0.1488192,1.543575E-05
17.80333,16.6858,16.29029,16.15439,16.12166,STAR,-0.0004712412,8.076891E-06
18.86063,17.83299,17.47085,17.18621,17.08245,GALAXY,0.07171028,7.158681E-06
18.45625,17.08514,16.50837,16.12768,15.8701,GALAXY,0.05001518,9.324472E-06
18.85679,17.47904,16.7801,16.39493,16.12211,GALAXY,0.05270648,8.376286E-06
17.66665,16.66421,16.30068,16.17009,16.13796,STAR,-3.6738E-05,1.055871E-05
18.88634,17.39435,17.29642,17.33254,16.71187,STAR,-5.662192E-05,1.208302E-05
18.25851,17.12491,16.66614,16.31912,16.17831,GALAXY,0.07143296,6.726562E-06
19.17693,17.99846,17.48251,17.16155,16.9922,GALAXY,0.06748869,8.629695E-06
18.39902,16.48436,15.55324,15.07244,14.6916,GALAXY,0.03054323,1.067551E-05
19.54386,18.00043,17.20765,16.72653,16.39627,GALAXY,0.07417794,8.933708E-06
18.60352,17.11414,16.35757,15.9306,15.60354,GALAXY,0.07379971,1.531708E-05
18.74914,17.34076,16.5388,16.09324,15.76912,GALAXY,0.1491665,2.048969E-05
18.02826,16.61181,16.25623,15.87872,15.67999,STAR,-3.373748E-05,8.362004E-06
18.53539,16.68581,15.74126,15.27333,14.89105,GALAXY,0.06578017,1.5452E-05
18.80944,17.85479,17.5104,17.39785,17.32264,STAR,-0.000267221,1.170631E-05
18.62261,18.40088,18.11743,18.06072,18.06684,QSO,1.251542,0.0001748565
18.87752,17.84715,17.51339,17.28108,17.26591,GALAXY,0.08873546,7.136165E-06
19.56749,17.52359,16.481,16.0353,15.72646,GALAXY,0.1374346,1.621942E-05
19.33918,19.18695,19.03496,19.00081,18.90561,QSO,1.008871,0.0002362433
16.84037,17.21246,17.75117,18.11689,18.43579,STAR,-0.0004382433,1.329402E-05
18.9234,18.5536,18.82006,19.05478,19.33689,STAR,-6.250115E-05,5.690331E-05
19.56326,18.30827,17.84637,17.68118,17.58168,STAR,-0.000140255,1.154618E-05
19.26523,18.28057,17.9565,17.85653,17.83294,STAR,-0.0002290084,1.072269E-05
18.52881,17.20633,16.49486,16.08266,15.80789,GALAXY,0.08668904,9.047446E-06
18.55435,17.16658,16.534,16.1621,15.90163,GALAXY,0.05969103,1.084362E-05
17.40119,16.23782,15.83367,15.64103,15.6372,GALAXY,0.01150221,8.989035E-06
18.97063,17.62536,17.06573,16.98289,16.71738,STAR,-8.093046E-05,1.148434E-05
18.07407,16.80161,16.91933,17.01657,17.10176,STAR,6.172746E-05,6.414845E-06
18.72208,17.40854,16.73892,16.33352,16.02345,GALAXY,0.08650816,1.007865E-05
19.51544,18.21428,17.67391,17.32881,17.08771,GALAXY,0.0886541,8.958611E-06
18.55181,17.53847,17.04115,16.69708,16.52551,GALAXY,0.1065223,6.647152E-06
19.28382,17.9721,17.33226,16.95722,16.70861,GALAXY,0.112696,1.311576E-05
18.54821,18.51831,18.47809,18.26587,18.12243,QSO,1.946597,0.0002491533
17.25367,15.51809,14.71917,14.31971,14.00419,GALAXY,0.05733506,1.07186E-05
18.50824,17.2667,16.70107,16.38824,16.19768,GALAXY,0.06961657,7.68028E-06
17.65607,16.38473,15.89922,15.74395,15.65872,STAR,4.285461E-05,8.270697E-06
18.00756,16.43596,16.06516,15.68715,15.49408,STAR,-4.384535E-05,8.619089E-06
19.34944,18.23782,17.73589,17.41493,17.2809,GALAXY,0.106138,7.715013E-06
17.88126,16.34301,15.5602,15.14581,14.84307,GALAXY,0.0378461,1.091019E-05
17.51927,16.55829,16.28494,16.17082,16.1253,STAR,-0.0003677184,1.380132E-05
19.31269,18.13575,17.74806,17.5423,17.42183,GALAXY,0.03421868,7.167556E-06
19.32331,18.18923,18.27296,18.33734,18.3944,STAR,-0.0003597293,2.183745E-05
19.44518,17.96494,17.24855,16.81231,16.54703,GALAXY,0.1186144,7.865487E-06
18.30631,16.36182,15.45791,15.02082,14.67474,GALAXY,0.06242123,1.629796E-05
16.58344,15.10476,14.37666,13.98437,13.66661,GALAXY,0.04291039,1.466172E-05
19.23592,18.17209,17.86642,17.77558,17.74888,STAR,-0.0004400518,1.379957E-05
18.22574,17.29928,16.97425,16.75966,16.59265,GALAXY,0.03706898,6.913961E-06
17.95234,16.16367,15.29709,14.8795,14.55772,GALAXY,0.04246391,1.381063E-05
19.47079,18.0165,17.3454,16.88086,16.62893,GALAXY,0.1160682,9.580551E-06
19.53161,17.70358,16.69433,16.17122,15.75587,GALAXY,0.09006109,3.262268E-05
17.15121,15.80239,15.08103,14.68298,14.3739,GALAXY,0.03072454,1.273887E-05
19.43623,18.33187,17.89376,17.73948,17.67868,STAR,-0.0003275266,1.497152E-05
17.47145,15.61485,14.73395,14.31517,13.99101,GALAXY,0.03060247,1.108957E-05
19.3815,18.13221,17.9493,17.88473,17.96924,STAR,-0.0004644372,2.513314E-05
19.19554,18.06949,17.55924,17.2423,17.14066,GALAXY,0.06174058,1.072692E-05
19.20739,17.84333,17.17988,16.81054,16.56746,GALAXY,0.08822539,1.046251E-05
19.31431,17.79979,17.01029,16.61192,16.36474,GALAXY,0.08997424,1.374023E-05
18.58749,17.64214,17.47567,17.30382,17.2653,GALAXY,0.04369965,5.168748E-06
19.1696,17.98768,17.61056,17.3598,17.21077,GALAXY,0.04871006,1.016363E-05
18.91486,18.28152,17.67441,17.12848,17.00285,QSO,0.172144,3.614471E-05
18.05055,17.12565,16.85143,16.7402,16.71861,STAR,0.0002160785,1.727711E-05
19.10065,17.41119,16.66554,16.27619,16.0129,GALAXY,0.03075629,1.526355E-05
18.52553,17.43133,17.41038,17.44052,17.53383,STAR,-0.001063733,1.703328E-05
17.54912,16.27779,16.28238,16.2965,16.31044,STAR,-0.0006327627,6.615252E-06
19.05597,17.23197,16.65133,16.1586,15.87549,STAR,-0.0002085868,1.01133E-05
17.70785,16.63779,16.11827,15.74906,15.55994,GALAXY,0.08702499,7.30583E-06
